supplier_id,week,event_count,risk_score,has_rectify,business_exposure,upgrade_label
S‑NOR085,27,0,3.0,False,0.84,0
S‑NOR085,28,0,3.0,False,0.84,0
S‑NOR085,29,0,3.0,False,0.84,0
S‑NOR085,30,0,3.0,False,0.84,0
S‑NOR085,31,0,3.0,False,0.84,0
S‑NOR085,32,0,3.0,False,0.84,0
S‑NOR085,33,0,3.0,False,0.84,0
S‑NOR085,34,0,3.0,False,0.84,0
S‑NOR085,35,0,3.0,False,0.84,0
S‑NOR085,36,0,3.0,False,0.84,0
S‑NOR085,37,0,3.0,False,0.84,0
S‑NOR085,38,0,3.0,False,0.84,0
S‑NOR085,39,0,3.0,False,0.84,0
S‑NOR085,40,0,3.0,False,0.84,0
S‑NOR085,41,0,3.0,False,0.84,0
S‑NOR085,42,0,3.0,False,0.84,0
S‑NOR085,43,0,3.0,False,0.84,0
S‑NOR085,44,0,3.0,False,0.84,0
S‑NOR085,45,0,3.0,False,0.84,0
S‑NOR085,46,0,3.0,False,0.84,0
S‑NOR085,47,0,3.0,False,0.84,0
S‑NOR085,48,0,3.0,False,0.84,0
S‑NOR085,49,0,3.0,False,0.84,0
S‑NOR085,50,0,3.0,False,0.84,0
S‑NOR085,51,0,3.0,False,0.84,0
S‑NOR085,52,0,3.0,False,0.84,0
S‑NOR086,1,0,0.0,False,0.87,0
S‑NOR086,2,0,0.0,False,0.87,0
S‑NOR086,3,0,0.0,False,0.87,0
S‑NOR086,4,0,0.0,False,0.87,0
S‑NOR086,5,0,0.0,False,0.87,0
S‑NOR086,6,1,1.0,False,0.87,0
S‑NOR086,7,0,1.0,False,0.87,0
S‑NOR086,8,0,1.0,False,0.87,0
S‑NOR086,9,0,1.0,False,0.87,0
S‑NOR086,10,0,1.0,False,0.87,0
S‑NOR086,11,0,1.0,False,0.87,0
S‑NOR086,12,0,1.0,False,0.87,0
S‑NOR086,13,1,2.0,False,0.87,0
S‑NOR086,14,0,2.0,False,0.87,0
S‑NOR086,15,0,2.0,False,0.87,0
S‑NOR086,16,0,2.0,False,0.87,0
S‑NOR086,17,0,2.0,False,0.87,0
S‑NOR086,18,0,2.0,False,0.87,0
S‑NOR086,19,1,4.0,False,0.87,0
S‑NOR086,20,0,4.0,False,0.87,0
S‑NOR086,21,0,4.0,False,0.87,0
S‑NOR086,22,0,4.0,False,0.87,0
S‑NOR086,23,0,4.0,False,0.87,0
S‑NOR086,24,0,4.0,False,0.87,0
S‑NOR086,25,0,4.0,False,0.87,0
S‑NOR086,26,0,4.0,False,0.87,0
S‑NOR086,27,0,4.0,False,0.87,0
S‑NOR086,28,0,4.0,False,0.87,0
S‑NOR086,29,0,4.0,False,0.87,0
S‑NOR086,30,0,4.0,False,0.87,0
S‑NOR086,31,0,4.0,False,0.87,0
S‑NOR086,32,0,4.0,False,0.87,0
S‑NOR086,33,0,4.0,False,0.87,0
S‑NOR086,34,0,4.0,False,0.87,0
S‑NOR086,35,0,4.0,False,0.87,0
S‑NOR086,36,0,4.0,False,0.87,0
S‑NOR086,37,0,4.0,False,0.87,0
S‑NOR086,38,0,4.0,False,0.87,0
S‑NOR086,39,0,4.0,False,0.87,0
S‑NOR086,40,0,4.0,False,0.87,0
S‑NOR086,41,0,4.0,False,0.87,0
S‑NOR086,42,0,4.0,False,0.87,0
S‑NOR086,43,0,4.0,False,0.87,0
S‑NOR086,44,0,4.0,False,0.87,0
S‑NOR086,45,0,4.0,False,0.87,0
S‑NOR086,46,0,4.0,False,0.87,0
S‑NOR086,47,0,4.0,False,0.87,0
S‑NOR086,48,0,4.0,False,0.87,0
S‑NOR086,49,0,4.0,False,0.87,0
S‑NOR086,50,0,4.0,False,0.87,0
S‑NOR086,51,0,4.0,False,0.87,0
S‑NOR086,52,0,4.0,False,0.87,0
S‑NOR087,1,0,0.0,False,0.53,0
S‑NOR087,2,0,0.0,False,0.53,0
S‑NOR087,3,0,0.0,False,0.53,0
S‑NOR087,4,0,0.0,False,0.53,0
S‑NOR087,5,0,0.0,False,0.53,0
S‑NOR087,6,0,0.0,False,0.53,0
S‑NOR087,7,0,0.0,False,0.53,0
S‑NOR087,8,0,0.0,False,0.53,0
S‑NOR087,9,0,0.0,False,0.53,0
S‑NOR087,10,0,0.0,False,0.53,0
S‑NOR087,11,0,0.0,False,0.53,0
S‑NOR087,12,0,0.0,False,0.53,0
S‑NOR087,13,0,0.0,False,0.53,0
S‑NOR087,14,0,0.0,False,0.53,0
S‑NOR087,15,0,0.0,False,0.53,0
S‑NOR087,16,0,0.0,False,0.53,0
S‑NOR087,17,0,0.0,False,0.53,0
S‑NOR087,18,0,0.0,False,0.53,0
S‑NOR087,19,0,0.0,False,0.53,0
S‑NOR087,20,0,0.0,False,0.53,0
S‑NOR087,21,0,0.0,False,0.53,0
S‑NOR087,22,0,0.0,False,0.53,0
S‑NOR087,23,0,0.0,False,0.53,0
S‑NOR087,24,0,0.0,False,0.53,0
S‑NOR087,25,0,0.0,False,0.53,0
S‑NOR087,26,0,0.0,False,0.53,0
S‑NOR087,27,0,0.0,False,0.53,0
S‑NOR087,28,0,0.0,False,0.53,0
S‑NOR087,29,0,0.0,False,0.53,0
S‑NOR087,30,0,0.0,False,0.53,0
S‑NOR087,31,1,2.0,False,0.53,0
S‑NOR087,32,0,2.0,False,0.53,0
S‑NOR087,33,0,2.0,False,0.53,0
S‑NOR087,34,0,2.0,False,0.53,0
S‑NOR087,35,0,2.0,False,0.53,0
S‑NOR087,36,0,2.0,False,0.53,0
S‑NOR087,37,0,2.0,False,0.53,0
S‑NOR087,38,0,2.0,False,0.53,0
S‑NOR087,39,0,2.0,False,0.53,0
S‑NOR087,40,0,2.0,False,0.53,0
S‑NOR087,41,0,2.0,False,0.53,0
S‑NOR087,42,0,2.0,False,0.53,0
S‑NOR087,43,0,2.0,False,0.53,0
S‑NOR087,44,0,2.0,False,0.53,0
S‑NOR087,45,0,2.0,False,0.53,0
S‑NOR087,46,0,2.0,False,0.53,0
S‑NOR087,47,0,2.0,False,0.53,0
S‑NOR087,48,1,4.0,False,0.53,0
S‑NOR087,49,0,4.0,False,0.53,0
S‑NOR087,50,0,4.0,False,0.53,0
S‑NOR087,51,0,4.0,False,0.53,0
S‑NOR087,52,0,4.0,False,0.53,0
S‑NOR088,1,0,0.0,False,0.23,0
S‑NOR088,2,0,0.0,False,0.23,0
S‑NOR088,3,0,0.0,False,0.23,0
S‑NOR088,4,0,0.0,False,0.23,0
S‑NOR088,5,1,1.0,False,0.23,0
S‑NOR088,6,0,1.0,False,0.23,0
S‑NOR088,7,0,1.0,False,0.23,0
S‑NOR088,8,0,1.0,False,0.23,0
S‑NOR088,9,0,1.0,False,0.23,0
S‑NOR088,10,0,1.0,False,0.23,0
S‑NOR088,11,0,1.0,False,0.23,0
S‑NOR088,12,0,1.0,False,0.23,0
S‑NOR088,13,0,1.0,False,0.23,0
S‑NOR088,14,0,1.0,False,0.23,0
S‑NOR088,15,0,1.0,False,0.23,0
S‑NOR088,16,0,1.0,False,0.23,0
S‑NOR088,17,0,1.0,False,0.23,0
S‑NOR088,18,0,1.0,False,0.23,0
S‑NOR088,19,0,1.0,False,0.23,0
S‑NOR088,20,0,1.0,False,0.23,0
S‑NOR088,21,0,1.0,False,0.23,0
S‑NOR088,22,0,1.0,False,0.23,0
S‑NOR088,23,0,1.0,False,0.23,0
S‑NOR088,24,0,1.0,False,0.23,0
S‑NOR088,25,0,1.0,False,0.23,0
S‑NOR088,26,0,1.0,False,0.23,0
S‑NOR088,27,0,1.0,False,0.23,0
S‑NOR088,28,0,1.0,False,0.23,0
S‑NOR088,29,0,1.0,False,0.23,0
S‑NOR088,30,0,1.0,False,0.23,0
S‑NOR088,31,0,1.0,False,0.23,0
S‑NOR088,32,0,1.0,False,0.23,0
S‑NOR088,33,1,3.0,False,0.23,0
S‑NOR088,34,0,3.0,False,0.23,0
S‑NOR088,35,0,3.0,False,0.23,0
S‑NOR088,36,0,3.0,False,0.23,0
S‑NOR088,37,0,3.0,False,0.23,0
S‑NOR088,38,0,3.0,False,0.23,0
S‑NOR088,39,0,3.0,False,0.23,0
S‑NOR088,40,0,3.0,False,0.23,0
S‑NOR088,41,0,3.0,False,0.23,0
S‑NOR088,42,0,3.0,False,0.23,0
S‑NOR088,43,0,3.0,False,0.23,0
S‑NOR088,44,0,3.0,False,0.23,0
S‑NOR088,45,0,3.0,False,0.23,0
S‑NOR088,46,0,3.0,False,0.23,0
S‑NOR088,47,0,3.0,False,0.23,0
S‑NOR088,48,0,3.0,False,0.23,0
S‑NOR088,49,0,3.0,False,0.23,0
S‑NOR088,50,0,3.0,False,0.23,0
S‑NOR088,51,0,3.0,False,0.23,0
S‑NOR088,52,0,3.0,False,0.23,0
S‑NOR089,1,0,0.0,False,0.59,0
S‑NOR089,2,1,1.0,False,0.59,0
S‑NOR089,3,0,1.0,False,0.59,0
S‑NOR089,4,1,2.0,False,0.59,0
S‑NOR089,5,0,2.0,False,0.59,0
S‑NOR089,6,0,2.0,False,0.59,0
S‑NOR089,7,0,2.0,False,0.59,0
S‑NOR089,8,0,2.0,False,0.59,0
S‑NOR089,9,0,2.0,False,0.59,0
S‑NOR089,10,0,2.0,False,0.59,0
S‑NOR089,11,0,2.0,False,0.59,0
S‑NOR089,12,0,2.0,False,0.59,0
S‑NOR089,13,0,2.0,False,0.59,0
S‑NOR089,14,0,2.0,False,0.59,0
S‑NOR089,15,0,2.0,False,0.59,0
S‑NOR089,16,0,2.0,False,0.59,0
S‑NOR089,17,0,2.0,False,0.59,0
S‑NOR089,18,0,2.0,False,0.59,0
S‑NOR089,19,0,2.0,False,0.59,0
S‑NOR089,20,1,4.0,False,0.59,0
S‑NOR089,21,0,4.0,False,0.59,0
S‑NOR089,22,0,4.0,False,0.59,0
S‑NOR089,23,0,4.0,False,0.59,0
S‑NOR089,24,0,4.0,False,0.59,0
S‑NOR089,25,0,4.0,False,0.59,0
S‑NOR089,26,0,4.0,False,0.59,0
S‑NOR089,27,0,4.0,False,0.59,0
S‑NOR089,28,0,4.0,False,0.59,0
S‑NOR089,29,0,4.0,False,0.59,0
S‑NOR089,30,0,4.0,False,0.59,0
S‑NOR089,31,0,4.0,False,0.59,0
S‑NOR089,32,0,4.0,False,0.59,0
S‑NOR089,33,0,4.0,False,0.59,0
S‑NOR089,34,0,4.0,False,0.59,0
S‑NOR089,35,0,4.0,False,0.59,0
S‑NOR089,36,0,4.0,False,0.59,0
S‑NOR089,37,0,4.0,False,0.59,0
S‑NOR089,38,0,4.0,False,0.59,0
S‑NOR089,39,0,4.0,False,0.59,0
S‑NOR089,40,0,4.0,False,0.59,0
S‑NOR089,41,0,4.0,False,0.59,0
S‑NOR089,42,0,4.0,False,0.59,0
S‑NOR089,43,0,4.0,False,0.59,0
S‑NOR089,44,0,4.0,False,0.59,0
S‑NOR089,45,0,4.0,False,0.59,0
S‑NOR089,46,0,4.0,False,0.59,0
S‑NOR089,47,0,4.0,False,0.59,0
S‑NOR089,48,0,4.0,False,0.59,0
S‑NOR089,49,0,4.0,False,0.59,0
S‑NOR089,50,0,4.0,False,0.59,0
S‑NOR089,51,0,4.0,False,0.59,0
S‑NOR089,52,0,4.0,False,0.59,0
S‑NOR090,1,0,0.0,False,0.87,0
S‑NOR090,2,1,2.0,False,0.87,0
S‑NOR090,3,0,2.0,False,0.87,0
S‑NOR090,4,0,2.0,False,0.87,0
S‑NOR090,5,0,2.0,False,0.87,0
S‑NOR090,6,0,2.0,False,0.87,0
S‑NOR090,7,0,2.0,False,0.87,0
S‑NOR090,8,0,2.0,False,0.87,0
S‑NOR090,9,0,2.0,False,0.87,0
S‑NOR090,10,1,4.0,False,0.87,0
S‑NOR090,11,0,4.0,False,0.87,0
S‑NOR090,12,0,4.0,False,0.87,0
S‑NOR090,13,0,4.0,False,0.87,0
S‑NOR090,14,0,4.0,False,0.87,0
S‑NOR090,15,0,4.0,False,0.87,0
S‑NOR090,16,0,4.0,False,0.87,0
S‑NOR090,17,0,4.0,False,0.87,0
S‑NOR090,18,0,4.0,False,0.87,0
S‑NOR090,19,0,4.0,False,0.87,0
S‑NOR090,20,0,4.0,False,0.87,0
S‑NOR090,21,0,4.0,False,0.87,0
S‑NOR090,22,0,4.0,False,0.87,0
S‑NOR090,23,0,4.0,False,0.87,0
S‑NOR090,24,0,4.0,False,0.87,0
S‑NOR090,25,0,4.0,False,0.87,0
S‑NOR090,26,0,4.0,False,0.87,0
S‑NOR090,27,0,4.0,False,0.87,0
S‑NOR090,28,0,4.0,False,0.87,0
S‑NOR090,29,0,4.0,False,0.87,0
S‑NOR090,30,0,4.0,False,0.87,0
S‑NOR090,31,0,4.0,False,0.87,0
S‑NOR090,32,0,4.0,False,0.87,0
S‑NOR090,33,0,4.0,False,0.87,0
S‑NOR090,34,1,6.0,False,0.87,0
S‑NOR090,35,0,6.0,False,0.87,0
S‑NOR090,36,0,6.0,False,0.87,0
S‑NOR090,37,0,6.0,False,0.87,0
S‑NOR090,38,0,6.0,False,0.87,0
S‑NOR090,39,0,6.0,False,0.87,0
S‑NOR090,40,0,6.0,False,0.87,0
S‑NOR090,41,0,6.0,False,0.87,0
S‑NOR090,42,0,6.0,False,0.87,0
S‑NOR090,43,0,6.0,False,0.87,0
S‑NOR090,44,0,6.0,False,0.87,0
S‑NOR090,45,0,6.0,False,0.87,0
S‑NOR090,46,0,6.0,False,0.87,0
S‑NOR090,47,0,6.0,False,0.87,0
S‑NOR090,48,0,6.0,False,0.87,0
S‑NOR090,49,0,6.0,False,0.87,0
S‑NOR090,50,0,6.0,False,0.87,0
S‑NOR090,51,0,6.0,False,0.87,0
S‑NOR090,52,0,6.0,False,0.87,0
S‑NOR091,1,0,0.0,False,0.71,0
S‑NOR091,2,0,0.0,False,0.71,0
S‑NOR091,3,1,2.0,False,0.71,0
S‑NOR091,4,0,2.0,False,0.71,0
S‑NOR091,5,0,2.0,False,0.71,0
S‑NOR091,6,1,4.0,False,0.71,0
S‑NOR091,7,0,4.0,False,0.71,0
S‑NOR091,8,0,4.0,False,0.71,0
S‑NOR091,9,0,4.0,False,0.71,0
S‑NOR091,10,0,4.0,False,0.71,0
S‑NOR091,11,0,4.0,False,0.71,0
S‑NOR091,12,0,4.0,False,0.71,0
S‑NOR091,13,0,4.0,False,0.71,0
S‑NOR091,14,0,4.0,False,0.71,0
S‑NOR091,15,0,4.0,False,0.71,0
S‑NOR091,16,0,4.0,False,0.71,0
S‑NOR091,17,0,4.0,False,0.71,0
S‑NOR091,18,0,4.0,False,0.71,0
S‑NOR091,19,0,4.0,False,0.71,0
S‑NOR091,20,0,4.0,False,0.71,0
S‑NOR091,21,0,4.0,False,0.71,0
S‑NOR091,22,0,4.0,False,0.71,0
S‑NOR091,23,0,4.0,False,0.71,0
S‑NOR091,24,0,4.0,False,0.71,0
S‑NOR091,25,0,4.0,False,0.71,0
S‑NOR091,26,0,4.0,False,0.71,0
S‑NOR091,27,0,4.0,False,0.71,0
S‑NOR091,28,0,4.0,False,0.71,0
S‑NOR091,29,0,4.0,False,0.71,0
S‑NOR091,30,0,4.0,False,0.71,0
S‑NOR091,31,0,4.0,False,0.71,0
S‑NOR091,32,0,4.0,False,0.71,0
S‑NOR091,33,0,4.0,False,0.71,0
S‑NOR091,34,0,4.0,False,0.71,0
S‑NOR091,35,0,4.0,False,0.71,0
S‑NOR091,36,0,4.0,False,0.71,0
S‑NOR091,37,0,4.0,False,0.71,0
S‑NOR091,38,0,4.0,False,0.71,0
S‑NOR091,39,0,4.0,False,0.71,0
S‑NOR091,40,0,4.0,False,0.71,0
S‑NOR091,41,0,4.0,False,0.71,0
S‑NOR091,42,0,4.0,False,0.71,0
S‑NOR091,43,0,4.0,False,0.71,0
S‑NOR091,44,0,4.0,False,0.71,0
S‑NOR091,45,0,4.0,False,0.71,0
S‑NOR091,46,1,6.0,False,0.71,0
S‑NOR091,47,1,8.0,False,0.71,0
S‑NOR091,48,0,8.0,False,0.71,0
S‑NOR091,49,0,8.0,False,0.71,0
S‑NOR091,50,0,8.0,False,0.71,0
S‑NOR091,51,0,8.0,False,0.71,0
S‑NOR091,52,0,8.0,False,0.71,0
S‑NOR092,1,0,0.0,False,0.71,0
S‑NOR092,2,0,0.0,False,0.71,0
S‑NOR092,3,0,0.0,False,0.71,0
S‑NOR092,4,0,0.0,False,0.71,0
S‑NOR092,5,0,0.0,False,0.71,0
S‑NOR092,6,0,0.0,False,0.71,0
S‑NOR092,7,0,0.0,False,0.71,0
S‑NOR092,8,0,0.0,False,0.71,0
S‑NOR092,9,0,0.0,False,0.71,0
S‑NOR092,10,0,0.0,False,0.71,0
S‑NOR092,11,0,0.0,False,0.71,0
S‑NOR092,12,0,0.0,False,0.71,0
S‑NOR092,13,0,0.0,False,0.71,0
S‑NOR092,14,0,0.0,False,0.71,0
S‑NOR092,15,0,0.0,False,0.71,0
S‑NOR092,16,1,2.0,False,0.71,0
S‑NOR092,17,1,3.0,False,0.71,0
S‑NOR092,18,0,3.0,False,0.71,0
S‑NOR092,19,0,3.0,False,0.71,0
S‑NOR092,20,0,3.0,False,0.71,0
S‑NOR092,21,0,3.0,False,0.71,0
S‑NOR092,22,0,3.0,False,0.71,0
S‑NOR092,23,0,3.0,False,0.71,0
S‑NOR092,24,0,3.0,False,0.71,0
S‑NOR092,25,0,3.0,False,0.71,0
S‑NOR092,26,0,3.0,False,0.71,0
S‑NOR092,27,0,3.0,False,0.71,0
S‑NOR092,28,0,3.0,False,0.71,0
S‑NOR092,29,0,3.0,False,0.71,0
S‑NOR092,30,0,3.0,False,0.71,0
S‑NOR092,31,0,3.0,False,0.71,0
S‑NOR092,32,0,3.0,False,0.71,0
S‑NOR092,33,0,3.0,False,0.71,0
S‑NOR092,34,0,3.0,False,0.71,0
S‑NOR092,35,2,5.0,False,0.71,0
S‑NOR092,36,0,5.0,False,0.71,0
S‑NOR092,37,0,5.0,False,0.71,0
S‑NOR092,38,0,5.0,False,0.71,0
S‑NOR092,39,0,5.0,False,0.71,0
S‑NOR092,40,0,5.0,False,0.71,0
S‑NOR092,41,0,5.0,False,0.71,0
S‑NOR092,42,0,5.0,False,0.71,0
S‑NOR092,43,0,5.0,False,0.71,0
S‑NOR092,44,0,5.0,False,0.71,0
S‑NOR092,45,0,5.0,False,0.71,0
S‑NOR092,46,0,5.0,False,0.71,0
S‑NOR092,47,0,5.0,False,0.71,0
S‑NOR092,48,0,5.0,False,0.71,0
S‑NOR092,49,0,5.0,False,0.71,0
S‑NOR092,50,0,5.0,False,0.71,0
S‑NOR092,51,0,5.0,False,0.71,0
S‑NOR092,52,0,5.0,False,0.71,0
S‑NOR093,1,0,0.0,False,0.59,0
S‑NOR093,2,0,0.0,False,0.59,0
S‑NOR093,3,0,0.0,False,0.59,0
S‑NOR093,4,0,0.0,False,0.59,0
S‑NOR093,5,0,0.0,False,0.59,0
S‑NOR093,6,0,0.0,False,0.59,0
S‑NOR093,7,0,0.0,False,0.59,0
S‑NOR093,8,0,0.0,False,0.59,0
S‑NOR093,9,0,0.0,False,0.59,0
S‑NOR093,10,0,0.0,False,0.59,0
S‑NOR093,11,0,0.0,False,0.59,0
S‑NOR093,12,0,0.0,False,0.59,0
S‑NOR093,13,0,0.0,False,0.59,0
S‑NOR093,14,0,0.0,False,0.59,0
S‑NOR093,15,0,0.0,False,0.59,0
S‑NOR093,16,0,0.0,False,0.59,0
S‑NOR093,17,0,0.0,False,0.59,0
S‑NOR093,18,0,0.0,False,0.59,0
S‑NOR093,19,0,0.0,False,0.59,0
S‑NOR093,20,0,0.0,False,0.59,0
S‑NOR093,21,0,0.0,False,0.59,0
S‑NOR093,22,0,0.0,False,0.59,0
S‑NOR093,23,0,0.0,False,0.59,0
S‑NOR093,24,0,0.0,False,0.59,0
S‑NOR093,25,0,0.0,False,0.59,0
S‑NOR093,26,0,0.0,False,0.59,0
S‑NOR093,27,0,0.0,False,0.59,0
S‑NOR093,28,0,0.0,False,0.59,0
S‑NOR093,29,0,0.0,False,0.59,0
S‑NOR093,30,0,0.0,False,0.59,0
S‑NOR093,31,0,0.0,False,0.59,0
S‑NOR093,32,0,0.0,False,0.59,0
S‑NOR093,33,1,2.0,False,0.59,0
S‑NOR093,34,0,2.0,False,0.59,0
S‑NOR093,35,0,2.0,False,0.59,0
S‑NOR093,36,0,2.0,False,0.59,0
S‑NOR093,37,0,2.0,False,0.59,0
S‑NOR093,38,0,2.0,False,0.59,0
S‑NOR093,39,0,2.0,False,0.59,0
S‑NOR093,40,0,2.0,False,0.59,0
S‑NOR093,41,0,2.0,False,0.59,0
S‑NOR093,42,0,2.0,False,0.59,0
S‑NOR093,43,0,2.0,False,0.59,0
S‑NOR093,44,0,2.0,False,0.59,0
S‑NOR093,45,0,2.0,False,0.59,0
S‑NOR093,46,0,2.0,False,0.59,0
S‑NOR093,47,0,2.0,False,0.59,0
S‑NOR093,48,0,2.0,False,0.59,0
S‑NOR093,49,0,2.0,False,0.59,0
S‑NOR093,50,0,2.0,False,0.59,0
S‑NOR093,51,0,2.0,False,0.59,0
S‑NOR093,52,0,2.0,False,0.59,0
S‑NOR094,1,0,0.0,False,0.35,0
S‑NOR094,2,0,0.0,False,0.35,0
S‑NOR094,3,0,0.0,False,0.35,0
S‑NOR094,4,0,0.0,False,0.35,0
S‑NOR094,5,0,0.0,False,0.35,0
S‑NOR094,6,1,2.0,False,0.35,0
S‑NOR094,7,0,2.0,False,0.35,0
S‑NOR094,8,0,2.0,False,0.35,0
S‑NOR094,9,0,2.0,False,0.35,0
S‑NOR094,10,0,2.0,False,0.35,0
S‑NOR094,11,0,2.0,False,0.35,0
S‑NOR094,12,0,2.0,False,0.35,0
S‑NOR094,13,0,2.0,False,0.35,0
S‑NOR094,14,0,2.0,False,0.35,0
S‑NOR094,15,0,2.0,False,0.35,0
S‑NOR094,16,0,2.0,False,0.35,0
S‑NOR094,17,0,2.0,False,0.35,0
S‑NOR094,18,0,2.0,False,0.35,0
S‑NOR094,19,1,3.0,False,0.35,0
S‑NOR094,20,0,3.0,False,0.35,0
S‑NOR094,21,1,5.0,False,0.35,0
S‑NOR094,22,0,5.0,False,0.35,0
S‑NOR094,23,0,5.0,False,0.35,0
S‑NOR094,24,0,5.0,False,0.35,0
S‑NOR094,25,0,5.0,False,0.35,0
S‑NOR094,26,0,5.0,False,0.35,0
S‑NOR094,27,0,5.0,False,0.35,0
S‑NOR094,28,0,5.0,False,0.35,0
S‑NOR094,29,0,5.0,False,0.35,0
S‑NOR094,30,0,5.0,False,0.35,0
S‑NOR094,31,0,5.0,False,0.35,0
S‑NOR094,32,0,5.0,False,0.35,0
S‑NOR094,33,0,5.0,False,0.35,0
S‑NOR094,34,0,5.0,False,0.35,0
S‑NOR094,35,0,5.0,False,0.35,0
S‑NOR094,36,0,5.0,False,0.35,0
S‑NOR094,37,0,5.0,False,0.35,0
S‑NOR094,38,0,5.0,False,0.35,0
S‑NOR094,39,0,5.0,False,0.35,0
S‑NOR094,40,0,5.0,False,0.35,0
S‑NOR094,41,0,5.0,False,0.35,0
S‑NOR094,42,0,5.0,False,0.35,0
S‑NOR094,43,0,5.0,False,0.35,0
S‑NOR094,44,0,5.0,False,0.35,0
S‑NOR094,45,0,5.0,False,0.35,0
S‑NOR094,46,0,5.0,False,0.35,0
S‑NOR094,47,0,5.0,False,0.35,0
S‑NOR094,48,0,5.0,False,0.35,0
S‑NOR094,49,0,5.0,False,0.35,0
S‑NOR094,50,0,5.0,False,0.35,0
S‑NOR094,51,0,5.0,False,0.35,0
S‑NOR094,52,0,5.0,False,0.35,0
S‑NOR095,1,0,0.0,False,0.76,0
S‑NOR095,2,0,0.0,False,0.76,0
S‑NOR095,3,0,0.0,False,0.76,0
S‑NOR095,4,0,0.0,False,0.76,0
S‑NOR095,5,0,0.0,False,0.76,0
S‑NOR095,6,0,0.0,False,0.76,0
S‑NOR095,7,0,0.0,False,0.76,0
S‑NOR095,8,0,0.0,False,0.76,0
S‑NOR095,9,0,0.0,False,0.76,0
S‑NOR095,10,0,0.0,False,0.76,0
S‑NOR095,11,0,0.0,False,0.76,0
S‑NOR095,12,0,0.0,False,0.76,0
S‑NOR095,13,0,0.0,False,0.76,0
S‑NOR095,14,0,0.0,False,0.76,0
S‑NOR095,15,0,0.0,False,0.76,0
S‑NOR095,16,0,0.0,False,0.76,0
S‑NOR095,17,0,0.0,False,0.76,0
S‑NOR095,18,0,0.0,False,0.76,0
S‑NOR095,19,0,0.0,False,0.76,0
S‑NOR095,20,0,0.0,False,0.76,0
S‑NOR095,21,0,0.0,False,0.76,0
S‑NOR095,22,0,0.0,False,0.76,0
S‑NOR095,23,0,0.0,False,0.76,0
S‑NOR095,24,0,0.0,False,0.76,0
S‑NOR095,25,0,0.0,False,0.76,0
S‑NOR095,26,0,0.0,False,0.76,0
S‑NOR095,27,0,0.0,False,0.76,0
S‑NOR095,28,0,0.0,False,0.76,0
S‑NOR095,29,0,0.0,False,0.76,0
S‑NOR095,30,0,0.0,False,0.76,0
S‑NOR095,31,0,0.0,False,0.76,0
S‑NOR095,32,0,0.0,False,0.76,0
S‑NOR095,33,0,0.0,False,0.76,0
S‑NOR095,34,0,0.0,False,0.76,0
S‑NOR095,35,0,0.0,False,0.76,0
S‑NOR095,36,0,0.0,False,0.76,0
S‑NOR095,37,0,0.0,False,0.76,0
S‑NOR095,38,0,0.0,False,0.76,0
S‑NOR095,39,0,0.0,False,0.76,0
S‑NOR095,40,0,0.0,False,0.76,0
S‑NOR095,41,1,2.0,False,0.76,0
S‑NOR095,42,0,2.0,False,0.76,0
S‑NOR095,43,0,2.0,False,0.76,0
S‑NOR095,44,0,2.0,False,0.76,0
S‑NOR095,45,0,2.0,False,0.76,0
S‑NOR095,46,0,2.0,False,0.76,0
S‑NOR095,47,0,2.0,False,0.76,0
S‑NOR095,48,0,2.0,False,0.76,0
S‑NOR095,49,0,2.0,False,0.76,0
S‑NOR095,50,0,2.0,False,0.76,0
S‑NOR095,51,0,2.0,False,0.76,0
S‑NOR095,52,0,2.0,False,0.76,0
S‑NOR096,1,0,0.0,False,0.39,0
S‑NOR096,2,0,0.0,False,0.39,0
S‑NOR096,3,0,0.0,False,0.39,0
S‑NOR096,4,0,0.0,False,0.39,0
S‑NOR096,5,1,2.0,False,0.39,0
S‑NOR096,6,0,2.0,False,0.39,0
S‑NOR096,7,0,2.0,False,0.39,0
S‑NOR096,8,0,2.0,False,0.39,0
S‑NOR096,9,0,2.0,False,0.39,0
S‑NOR096,10,0,2.0,False,0.39,0
S‑NOR096,11,0,2.0,False,0.39,0
S‑NOR096,12,0,2.0,False,0.39,0
S‑NOR096,13,0,2.0,False,0.39,0
S‑NOR096,14,1,4.0,False,0.39,0
S‑NOR096,15,0,4.0,False,0.39,0
S‑NOR096,16,0,4.0,False,0.39,0
S‑NOR096,17,0,4.0,False,0.39,0
S‑NOR096,18,0,4.0,False,0.39,0
S‑NOR096,19,0,4.0,False,0.39,0
S‑NOR096,20,0,4.0,False,0.39,0
S‑NOR096,21,0,4.0,False,0.39,0
S‑NOR096,22,0,4.0,False,0.39,0
S‑NOR096,23,0,4.0,False,0.39,0
S‑NOR096,24,0,4.0,False,0.39,0
S‑NOR096,25,0,4.0,False,0.39,0
S‑NOR096,26,0,4.0,False,0.39,0
S‑NOR096,27,0,4.0,False,0.39,0
S‑NOR096,28,0,4.0,False,0.39,0
S‑NOR096,29,0,4.0,False,0.39,0
S‑NOR096,30,1,6.0,False,0.39,0
S‑NOR096,31,0,6.0,False,0.39,0
S‑NOR096,32,0,6.0,False,0.39,0
S‑NOR096,33,0,6.0,False,0.39,0
S‑NOR096,34,1,7.0,False,0.39,0
S‑NOR096,35,0,7.0,False,0.39,0
